CustomerID,Name,Address,Occupation,Gender,Age,MaritalStatus,CreditScore,PolicyHistory,CustomerSegment,PreferredCommunication,RiskTolerance,PropertyTypeID,PropertyType,AgeOfProperty,ConstructionMaterial,PropertySize,LocationID,City,Region,Postcode,ClaimID,PolicyID,DateID,ClaimAmount,ClaimType,ResolutionTime,ThresholdID,TotalClaimsThreshold,PropertyTypeThreshold,RegionThreshold
1561,Sandra Garcia,"950 Moreno Drive Suite 030, Shermanberg, NV 78491",Doctor,Male,33,Divorced,425,3,Family,Mail,Low,1,Detach,22,Steel,Medium,6,London,East,66082,1561,398,914,10657.51201230613,Home,9,1561,98,72,35
1562,Christian Shields,"90582 Willie Extensions Apt. 559, South Javiermouth, NC 61782",Doctor,Female,51,Married,808,3,Family,Email,High,4,Detach,1,Wood,Small,2,Birmingham,Central,67701,1562,150,616,24382.18583889449,Home,22,1562,82,33,19
1563,Beth Clark,"PSC 1123, Box 0939, APO AP 85284",Engineer,Female,22,Widowed,762,9,Individual,Telephone,Medium,2,Flat,16,Concrete,Small,4,Sheffield,East,80135,1563,296,389,24894.377355558794,Home,3,1563,41,64,6
1564,Janice Pace,"091 Rodriguez Stream Suite 887, New Ashleymouth, MS 96650",Doctor,Other,50,Divorced,385,6,High Networth,Email,High,2,Flat,7,Concrete,Small,4,Liverpool,South,80975,1564,693,294,585.6086066146772,Health,1,1564,14,33,98
1565,Julian Sanchez,"0107 Blake Mountain, South Catherineside, IA 43030",Engineer,Female,32,Married,566,5,Individual,In Person,Medium,2,Single,47,Brick,Small,3,Bradford,North,71562,1565,719,132,22428.00644291673,Auto,26,1565,8,97,68
1566,Christopher Bradford,"8445 Anderson Cove Apt. 773, Ruizshire, OH 73343",Engineer,Other,36,Divorced,362,3,Individual,Mail,High,2,Flat,42,Wood,Medium,2,Sheffield,East,55932,1566,992,476,22423.468708440647,Auto,2,1566,30,2,16
1567,Kevin Mitchell,"2136 Catherine Hill Suite 699, North Christopher, IL 71907",Engineer,Other,31,Divorced,453,3,Business,Email,Medium,3,Flat,46,Steel,Large,7,Leeds,East,76400,1567,390,16,11624.179031423344,Home,10,1567,5,69,78
1568,Jennifer Alvarez,"666 Andrea Spring, Sharonmouth, PR 81338",Lawyer,Other,67,Single,534,1,Family,In Person,Low,3,Single,7,Concrete,Small,9,Birmingham,South,66239,1568,382,721,1781.9511667818083,Life,28,1568,78,12,24
1569,Madeline Riley,"05302 Brandon Hill, West Valerie, IL 58635",Artist,Other,48,Single,843,5,Individual,Mail,Low,3,Single,7,Wood,Medium,2,Bradford,Central,72484,1569,779,984,38192.77376198166,Home,10,1569,34,37,30
1570,Jasmine Reed,"266 Waller Crest, Youngville, MH 32223",Doctor,Other,26,Divorced,588,6,Family,In Person,Low,4,Terrace,22,Brick,Large,10,Bradford,North,45551,1570,877,185,26277.906676307248,Auto,6,1570,15,60,64
1571,Rachel Green,"31806 Bianca Lodge Suite 472, Rossville, NY 18402",Engineer,Other,68,Single,354,6,Individual,Mail,Medium,3,Terrace,26,Wood,Medium,2,Birmingham,East,80443,1571,666,216,31497.257011892674,Life,11,1571,34,19,23
1572,Amanda White,"0018 Edward Lodge, South Sarabury, NM 89517",Engineer,Male,36,Married,611,1,High Networth,Email,High,2,Detach,39,Steel,Medium,3,Birmingham,East,15067,1572,457,783,27814.991928945736,Health,17,1572,94,89,13
1573,Emma Russell,"426 Valenzuela Pass, Samuelborough, SD 50693",Engineer,Female,36,Married,588,8,Individual,Telephone,High,2,Single,39,Brick,Large,6,Leeds,Central,18093,1573,585,15,11272.928908820251,Life,1,1573,86,59,62
1574,Jeffrey Simpson,"553 Turner Dam Apt. 527, Mayview, IL 37797",Doctor,Female,55,Married,813,2,High Networth,Email,Low,4,Flat,9,Steel,Large,4,Liverpool,Central,36761,1574,735,376,32165.468428111184,Auto,4,1574,87,2,78
1575,Nicole Ferguson,"68318 Whitaker Radial Apt. 480, Wagnershire, VI 49822",Engineer,Other,37,Married,495,7,Individual,Email,Low,3,Single,32,Brick,Medium,10,Birmingham,Central,37986,1575,792,633,13402.86215081133,Health,26,1575,85,34,88
1576,Hayden Vaughan,"PSC 1388, Box 6202, APO AE 27771",Doctor,Other,55,Divorced,589,10,Business,Email,Medium,1,Terrace,39,Concrete,Medium,7,Sheffield,East,88184,1576,487,476,21077.072082035906,Auto,28,1576,78,80,96
1577,Catherine Parker,"8505 Shane Hollow Suite 576, Wrightshire, FM 71249",Lawyer,Female,58,Divorced,681,6,Individual,Telephone,Medium,4,Terrace,4,Steel,Medium,1,London,West,64314,1577,558,121,4421.724910022963,Auto,24,1577,24,29,35
1578,Sandra Wood,"6691 Jorge Curve Apt. 730, West Emilytown, MN 22614",Teacher,Other,44,Widowed,641,9,High Networth,Telephone,Low,4,Terrace,38,Steel,Small,8,Bradford,Central,91976,1578,575,819,23856.543211161974,Travel,25,1578,36,15,86
1579,Rick Ibarra,"698 Alexis Pine Suite 512, East Lori, FL 05482",Doctor,Male,25,Divorced,684,2,High Networth,Telephone,Low,3,Detach,26,Brick,Medium,1,Manchester,East,86362,1579,807,537,35325.749296541304,Life,25,1579,97,93,13
1580,Katherine Wallace,"5206 Brian Camp Apt. 985, Orozcofort, NM 13089",Artist,Other,60,Married,841,2,Individual,In Person,Medium,2,Single,7,Concrete,Large,3,London,South,97938,1580,327,124,31044.172327456978,Travel,23,1580,7,50,63
1581,Stephanie Byrd,"606 Denise Ville Suite 374, Beckerbury, WY 75787",Lawyer,Female,42,Married,507,10,High Networth,In Person,High,3,Flat,8,Concrete,Small,9,Manchester,North,63293,1581,782,627,36882.08171580315,Auto,14,1581,19,54,63
1582,Jerry Carlson,"7127 Roberto Groves, Tonitown, MD 01222",Teacher,Other,23,Widowed,585,6,Individual,Mail,Medium,1,Detach,39,Wood,Medium,7,Manchester,West,15634,1582,918,333,17968.595105082044,Health,14,1582,88,49,25
1583,Troy Molina,"8036 Ashley Park, Troymouth, PR 51053",Engineer,Female,64,Widowed,694,2,High Networth,Telephone,Low,1,Detach,14,Concrete,Medium,5,Manchester,North,79459,1583,613,702,25525.706869488586,Health,19,1583,34,12,97
1584,Michael Hall,"4214 Brown Motorway Suite 645, Lake Robertborough, MD 13527",Teacher,Other,20,Married,828,4,High Networth,Telephone,High,3,Flat,27,Wood,Medium,2,London,South,42894,1584,267,1059,27850.741721486338,Home,8,1584,55,16,53
1585,Roberto Doyle,"414 Brewer Summit, Wolfeport, PR 78737",Lawyer,Other,55,Married,320,8,High Networth,Email,High,4,Flat,46,Wood,Large,1,Birmingham,North,08682,1585,648,1078,38460.97931241391,Life,6,1585,85,73,5
1586,Thomas Edwards,"5731 Taylor Wall Suite 084, East Laura, MT 84838",Doctor,Other,18,Widowed,676,2,Family,Email,High,1,Terrace,32,Steel,Large,4,London,North,40588,1586,134,464,5900.611818147876,Auto,1,1586,22,50,61
1587,Olivia Nelson,"4870 Oconnell Trace Apt. 982, North Stephen, TN 28706",Artist,Other,30,Divorced,774,1,High Networth,In Person,Medium,2,Terrace,44,Steel,Medium,2,Leeds,Central,61178,1587,502,126,48890.13929024141,Health,1,1587,15,64,100
1588,Jimmy Massey,"75669 Nathan Brook Suite 040, West Michaelborough, LA 60435",Teacher,Male,56,Married,697,3,High Networth,Mail,Medium,1,Terrace,21,Steel,Small,6,Glasgow,East,62661,1588,692,61,27649.469081809108,Health,18,1588,6,10,41
1589,Joshua Cooper,"03876 Victoria Mountain Apt. 129, West Jordanfurt, WY 08884",Artist,Other,34,Married,407,5,High Networth,Email,High,1,Single,43,Wood,Small,4,Liverpool,East,14785,1589,404,682,3251.9092695537224,Travel,2,1589,86,72,8
1590,Leah Turner,"711 Ruiz Loop Suite 275, Jameshaven, NH 87727",Engineer,Female,41,Divorced,651,2,Individual,Email,High,2,Detach,32,Wood,Medium,8,Bradford,East,25294,1590,513,453,24991.919064782338,Home,5,1590,64,37,41
1591,Joseph Morse,"189 Jeffery Station, Port Stephanie, UT 21234",Engineer,Other,69,Widowed,763,7,Family,Email,Medium,2,Terrace,22,Brick,Small,2,Glasgow,North,41549,1591,238,500,45002.08835009156,Auto,16,1591,88,28,69
1592,Shelly Baker,"54540 Kemp Walks, Elizabethhaven, ND 33031",Doctor,Female,58,Divorced,429,9,Individual,Mail,Low,3,Single,42,Concrete,Medium,4,Leeds,West,67698,1592,608,490,43115.17293431347,Travel,1,1592,74,26,87
1593,Michelle Lewis,"509 Beck Hollow, Hillport, WI 28370",Doctor,Other,27,Married,528,9,Individual,Email,Low,2,Flat,20,Brick,Medium,2,London,West,80340,1593,742,24,46449.77271258483,Travel,26,1593,87,59,42
1594,Joseph Miller,"415 Wanda Greens Apt. 648, Heidifurt, WY 65529",Lawyer,Female,70,Widowed,775,5,Individual,In Person,Low,1,Flat,1,Concrete,Small,1,Manchester,Central,78791,1594,704,726,27384.603872682324,Life,1,1594,74,12,91
1595,Jerry Arnold,"9781 Klein Rapids, New Thomasburgh, CT 83337",Engineer,Female,60,Single,454,3,Business,In Person,High,1,Single,20,Wood,Medium,9,Edinburgh,North,50871,1595,967,25,13466.395406140418,Home,22,1595,92,33,48
1596,Shaun Nguyen,"06246 Perry Roads, East Shannon, HI 62725",Lawyer,Male,29,Widowed,805,8,Family,Email,Medium,2,Terrace,4,Concrete,Small,6,Glasgow,West,46742,1596,487,75,24582.497964931863,Travel,15,1596,70,34,23
1597,Stephanie Smith,"3094 Amy Manor Apt. 276, East Phylliston, CT 73371",Teacher,Female,31,Widowed,389,2,Business,Mail,Medium,1,Detach,1,Wood,Medium,3,Glasgow,East,95945,1597,635,1023,15399.392536860896,Auto,20,1597,51,81,35
1598,David Sparks,"5106 Gomez Groves Apt. 326, Laurenfurt, FM 82287",Teacher,Male,48,Divorced,799,4,Individual,Telephone,Medium,4,Terrace,3,Wood,Large,4,Leeds,North,37664,1598,475,486,29650.60625331131,Auto,22,1598,90,75,26
1599,Anna Owens,"0667 Javier Roads Suite 948, North Robertchester, PA 17519",Lawyer,Male,48,Divorced,458,8,High Networth,Email,Medium,4,Single,19,Wood,Small,4,Bradford,West,94575,1599,920,737,35654.27351738798,Travel,10,1599,21,29,18
1600,Veronica Anderson,"662 Wade Highway Apt. 401, Thomasborough, NY 68714",Doctor,Female,22,Widowed,826,10,Business,Email,Medium,1,Detach,19,Steel,Medium,5,Glasgow,East,88067,1600,301,936,1752.8066275148499,Health,12,1600,22,18,15
1601,Stephen Mckee,"360 Angela Valleys, South Meganmouth, HI 99136",Artist,Female,20,Single,489,1,Business,Mail,Medium,4,Terrace,42,Brick,Medium,4,Liverpool,West,76764,1601,985,162,13385.094888031177,Travel,17,1601,83,12,21
1602,Amy Shepherd,"3425 Wilson Ports, Ryanfurt, NV 91304",Artist,Male,48,Married,817,9,Family,Email,Medium,4,Flat,50,Steel,Small,8,Manchester,West,74080,1602,270,160,29445.87149986482,Health,22,1602,84,12,50
1603,Courtney Franco,"313 Lisa Track Suite 093, Millerport, RI 44742",Engineer,Male,26,Married,366,5,Individual,Email,Medium,1,Detach,39,Brick,Small,9,Manchester,South,78121,1603,180,554,4666.278247862482,Life,17,1603,39,85,15
1604,Jeremy Woods,"6252 Adams Junction Apt. 968, Andersonberg, MD 90197",Teacher,Male,24,Widowed,579,8,High Networth,Mail,High,1,Detach,27,Wood,Small,8,Sheffield,North,23724,1604,393,884,18656.371058722078,Travel,9,1604,59,42,12
1605,Karen Smith,"3427 Conway Streets, West Nancy, TN 85527",Teacher,Male,26,Married,443,2,Family,Email,Medium,3,Flat,7,Steel,Small,7,Sheffield,West,72892,1605,593,147,8164.5464152772065,Home,20,1605,6,94,61
1606,Julie Brown,"135 Michelle Station Apt. 429, Matthewport, AK 44174",Engineer,Male,29,Divorced,644,9,Family,Telephone,Low,2,Detach,8,Steel,Small,2,Manchester,North,72235,1606,352,488,7222.388124328184,Health,3,1606,95,57,50
1607,Melissa Mccormick MD,"2368 Page Cove Apt. 379, Port Michael, WY 74257",Lawyer,Female,35,Married,738,4,Individual,Telephone,Low,1,Flat,34,Concrete,Small,10,Glasgow,East,25627,1607,366,556,25830.343863077,Auto,18,1607,88,62,30
1608,Jeanne Hughes,"Unit 8809 Box 6970, DPO AE 27950",Lawyer,Male,29,Widowed,404,3,Business,Telephone,High,2,Single,24,Concrete,Medium,10,Leeds,West,76291,1608,584,913,23453.52431899922,Home,24,1608,78,69,43
1609,Andrew Gomez,"91758 Pitts Ports Apt. 311, Nguyenborough, ME 56820",Lawyer,Male,45,Single,718,1,Individual,In Person,Low,3,Terrace,36,Brick,Small,5,London,North,81362,1609,190,837,35760.90284445184,Home,19,1609,89,92,75
1610,Sarah Jacobson,"0523 Robert Flats Suite 318, Lake Gina, OR 51662",Doctor,Other,60,Divorced,456,6,High Networth,In Person,Medium,2,Flat,42,Concrete,Large,2,Manchester,South,16998,1610,934,453,25298.019564615064,Home,18,1610,2,64,78
1611,Tina Bates,"7889 Mark Stream Suite 404, Singhland, NE 70782",Artist,Female,25,Widowed,381,1,Family,Mail,High,3,Terrace,38,Concrete,Medium,4,Manchester,South,98858,1611,170,853,29063.400225421967,Life,22,1611,54,92,22
1612,Vincent Clarke,"48438 Eric Mall Suite 128, Wuhaven, IL 44519",Lawyer,Other,54,Widowed,773,10,High Networth,Email,High,2,Detach,44,Concrete,Medium,8,Bradford,East,33636,1612,311,487,39503.80552085759,Home,24,1612,32,3,12
1613,Summer Patterson,"61457 Brandy Walks Suite 615, East Martin, UT 36682",Artist,Other,57,Widowed,669,8,Family,Mail,Medium,4,Detach,43,Steel,Large,9,Sheffield,North,19264,1613,836,204,44188.7743881,Home,21,1613,54,9,87
1614,Ashley Chambers,"595 Kevin Mews, Websterton, ND 94717",Teacher,Other,25,Divorced,438,2,Family,Email,Low,2,Detach,42,Concrete,Medium,6,Manchester,Central,52755,1614,382,367,7142.250899646082,Life,28,1614,1,44,94
1615,Rebekah Wood,"8672 Garcia Row Suite 178, Port Haleyshire, MN 44652",Lawyer,Female,68,Divorced,643,6,High Networth,Email,High,4,Terrace,50,Concrete,Large,9,Manchester,South,81121,1615,421,566,45527.74682376103,Life,15,1615,59,62,86
1616,Stephanie Torres,"007 Wheeler Turnpike, North Gary, CA 05182",Artist,Male,68,Divorced,631,5,Business,Email,Low,3,Detach,38,Brick,Medium,1,Sheffield,Central,81180,1616,670,1000,13488.587917831625,Home,8,1616,25,47,89
1617,David Frazier,"171 Megan Station, Lake Melissaborough, AS 43947",Lawyer,Female,61,Divorced,597,9,Individual,In Person,Medium,3,Detach,48,Wood,Small,4,Birmingham,West,78676,1617,938,33,41395.89590285424,Travel,27,1617,38,30,99
1618,Thomas Saunders,"08310 Felicia Forges Suite 737, Garcialand, AZ 63635",Teacher,Male,57,Single,554,1,Individual,In Person,Low,1,Detach,12,Steel,Small,8,Liverpool,South,94474,1618,630,355,44254.050647262324,Home,23,1618,52,33,4
1619,John Hall,"7900 Estrada Square Apt. 529, Bondton, MD 06568",Lawyer,Female,40,Divorced,336,4,Individual,In Person,Low,1,Terrace,1,Concrete,Small,4,Glasgow,North,99328,1619,392,421,7792.80820065979,Life,7,1619,48,46,81
1620,Joshua Bell,"55289 James Plain Apt. 842, Destinymouth, VA 00549",Lawyer,Female,40,Married,597,3,High Networth,Telephone,Low,2,Single,31,Concrete,Large,5,Bradford,North,63568,1620,699,481,36529.250681595564,Health,11,1620,96,66,87
1621,Jason Warner,"6668 Peck Throughway, Port David, MN 57165",Teacher,Female,66,Widowed,741,10,Individual,Email,Medium,4,Flat,43,Steel,Medium,2,London,North,97008,1621,748,997,4271.690605987385,Travel,25,1621,11,23,100
1622,Heather Tran,"3607 Alison Mission Apt. 140, West Michael, DC 29995",Artist,Other,49,Married,690,10,Individual,Mail,Medium,3,Detach,35,Concrete,Small,5,Glasgow,South,69944,1622,243,332,8687.804397967215,Auto,23,1622,81,84,68
1623,Gabriella Kennedy,"2515 Jasmine Villages Apt. 001, Meganmouth, NY 39575",Lawyer,Female,60,Divorced,598,7,Family,In Person,High,2,Detach,29,Brick,Small,6,Manchester,Central,24252,1623,376,303,5982.219737511835,Life,3,1623,7,99,5
1624,Megan Young,"08558 Murphy Forks Apt. 386, South Guy, OK 60900",Artist,Female,64,Single,632,3,High Networth,Email,Low,4,Single,13,Brick,Large,9,Liverpool,North,27016,1624,158,86,48137.60141082358,Travel,25,1624,7,11,97
1625,Maria Mckay,"350 Nathan Ports Suite 202, Tarashire, CA 55813",Doctor,Male,57,Divorced,363,5,Individual,Telephone,Low,3,Flat,7,Steel,Large,5,London,Central,53467,1625,462,250,31216.813269048584,Life,10,1625,64,40,50
1626,Patricia Flowers,"198 Miller Garden, Leeberg, PR 47018",Artist,Female,49,Single,553,8,Individual,Email,High,4,Terrace,4,Wood,Small,9,Edinburgh,South,81956,1626,232,351,9020.030502548247,Health,26,1626,37,59,84
1627,James Moore,"70004 Kemp Trafficway Apt. 932, Coffeyview, SD 55596",Lawyer,Other,27,Married,534,4,Individual,Telephone,High,1,Terrace,45,Brick,Medium,7,Manchester,West,05760,1627,278,339,41820.230785124244,Health,29,1627,3,15,85
1628,Beth Stewart,"6708 Kathryn Freeway, Port Patricia, MN 55526",Artist,Male,70,Married,560,5,Business,Email,High,3,Detach,9,Brick,Medium,4,Bradford,North,35144,1628,783,568,25003.66470078848,Travel,10,1628,22,69,28
1629,Jessica Robinson,"81501 Hawkins Estates, Ambermouth, AL 64855",Artist,Other,53,Single,321,2,Individual,Mail,Low,2,Detach,30,Concrete,Medium,3,Glasgow,South,03682,1629,357,680,45854.253070476145,Home,23,1629,75,22,61
1630,Angela Hoover,"54280 Roberts Creek Suite 653, Josephmouth, CO 36700",Artist,Female,69,Single,455,2,High Networth,Mail,Low,2,Single,42,Brick,Large,9,Leeds,East,45440,1630,973,409,34350.51126586746,Travel,27,1630,92,35,41
1631,Justin Cuevas,"PSC 9870, Box 0183, APO AA 78681",Doctor,Female,37,Single,603,5,Family,Mail,Medium,4,Terrace,40,Wood,Large,1,Leeds,Central,55148,1631,548,484,3430.1213015700982,Health,30,1631,20,14,7
1632,Jennifer Valencia,"829 Kyle Key, Emilyberg, IA 95110",Doctor,Female,57,Divorced,676,1,Business,In Person,Medium,3,Terrace,22,Steel,Medium,9,Sheffield,South,06923,1632,886,549,15139.870308843623,Life,13,1632,61,33,71
1633,Courtney Duran,"10907 Jordan Island Suite 959, South Diamond, ME 00926",Artist,Other,20,Single,491,3,Individual,In Person,High,2,Detach,26,Concrete,Medium,8,Bradford,Central,85167,1633,497,291,13148.898209356666,Travel,6,1633,54,63,62
1634,Seth Gonzalez,"Unit 4307 Box 1466, DPO AA 74499",Teacher,Male,55,Single,501,1,High Networth,Telephone,High,3,Detach,26,Wood,Medium,10,London,North,04902,1634,745,607,41710.310878090786,Home,9,1634,87,56,33
1635,Brandy Williams,"048 Melissa Mission, Mosstown, PA 21992",Lawyer,Other,34,Married,361,1,Individual,In Person,Low,4,Terrace,34,Wood,Medium,5,Edinburgh,West,79256,1635,110,900,31585.073147989464,Health,18,1635,66,74,53
1636,Amber Weiss,"5605 Andrea Island, Petersmouth, WI 96034",Engineer,Other,41,Single,458,4,Family,In Person,High,2,Single,17,Concrete,Large,10,London,North,02986,1636,367,818,8731.318102324689,Home,18,1636,67,47,94
1637,Teresa Galloway,"3672 Jones Rue, South Scott, OH 73665",Engineer,Female,40,Married,599,4,High Networth,Email,Medium,1,Detach,35,Steel,Large,4,Sheffield,West,42543,1637,285,490,38776.990679988354,Health,19,1637,85,52,37
1638,Cathy Shaw,"41368 Lisa Via, Smithmouth, MD 51230",Lawyer,Other,64,Married,304,10,Individual,In Person,High,3,Terrace,7,Brick,Medium,10,Bradford,West,82806,1638,240,839,33666.46682519596,Travel,7,1638,83,25,28
1639,Carolyn Lindsey,"69113 Bennett Shore, Lake Chadstad, NH 87466",Engineer,Female,30,Widowed,425,3,Family,In Person,Medium,4,Detach,27,Concrete,Large,9,Liverpool,South,36877,1639,872,344,32089.78261730829,Travel,24,1639,57,75,44
1640,Kristin Chan,"1116 Jennifer Unions, Osbornestad, FM 13455",Artist,Female,29,Single,835,3,Family,In Person,Medium,4,Flat,43,Wood,Medium,4,Manchester,North,50091,1640,423,404,19433.601950270142,Life,25,1640,96,33,47
1641,Sarah Ortega,"614 Maria Corner, Perryberg, IA 90011",Engineer,Male,61,Widowed,760,3,Individual,Telephone,Low,2,Flat,22,Steel,Medium,6,Leeds,East,99388,1641,186,300,4896.286692783891,Home,23,1641,77,11,34
1642,Tamara Adams,"619 Brown Shore Suite 131, West Jasmine, MD 77381",Engineer,Male,46,Single,478,10,High Networth,Mail,Medium,4,Terrace,22,Steel,Medium,9,Bradford,East,20198,1642,744,498,14376.487575148192,Travel,29,1642,32,83,19
1643,Laura Kim,"7381 Nguyen Turnpike, Wesleychester, PR 63781",Artist,Other,51,Single,425,4,Business,Telephone,Low,4,Detach,10,Concrete,Large,5,Liverpool,East,28157,1643,399,51,4891.74774570173,Health,6,1643,51,28,58
1644,Johnny Mendez,"49433 Costa Route, East Jenniferport, MN 47514",Engineer,Other,28,Widowed,551,2,High Networth,Telephone,Medium,3,Detach,40,Steel,Medium,3,Glasgow,South,66947,1644,244,572,15591.544804528769,Travel,19,1644,48,75,51
1645,Kenneth Jacobson,"78579 Anna Haven, Dicksonshire, AS 87266",Lawyer,Female,64,Widowed,413,7,High Networth,Mail,Low,2,Terrace,43,Wood,Large,3,London,Central,68784,1645,603,292,13022.851558079983,Life,30,1645,50,60,82
1646,Nathan Bailey,"52130 Walsh Divide, South Debraville, MD 03379",Engineer,Male,42,Married,666,1,Family,Email,Medium,1,Flat,3,Concrete,Medium,1,Glasgow,East,11480,1646,419,997,12909.036683690665,Auto,26,1646,3,71,20
1647,Roy Bass,"853 Andrew Hills, Snydermouth, IL 15026",Artist,Other,18,Married,329,3,Business,Telephone,High,4,Flat,40,Brick,Large,6,Manchester,South,26350,1647,683,1095,38464.59762518057,Auto,25,1647,2,24,68
1648,James Garcia,"748 Sarah Mount, Boydfort, FM 33652",Teacher,Female,33,Married,544,3,High Networth,Mail,Medium,1,Single,49,Brick,Medium,4,Manchester,South,43123,1648,858,814,12333.203484355048,Life,16,1648,56,74,19
1649,Kenneth Hernandez,"388 Julie Haven, East Ross, KY 60568",Lawyer,Male,66,Widowed,351,5,Family,Mail,Medium,1,Single,2,Wood,Medium,2,Liverpool,West,15862,1649,703,901,40430.943249367374,Auto,7,1649,29,97,97
1650,Jason Burke,"8843 Adkins Loaf, Shafferport, MH 27983",Artist,Female,34,Divorced,607,1,Family,Telephone,Medium,2,Single,38,Steel,Small,9,Birmingham,North,02862,1650,774,30,5359.697963620644,Life,5,1650,72,80,60
1651,Teresa Castro,"59457 Allison Stravenue, Lake Dalebury, MP 86732",Artist,Male,45,Single,416,6,Family,Telephone,High,2,Terrace,18,Steel,Medium,7,Leeds,Central,53957,1651,153,252,11701.912902475782,Travel,9,1651,96,99,54
